1.363998280963730991e+00 1.211013396402764064e+00
1.439139273971476340e+00 1.231655999849031735e+00
1.426363901186665117e+00 1.309634924174994275e+00
1.379391749058613170e+00 1.342466230692080265e+00
1.277230268613944952e+00 1.203277404167115039e+00
1.284208344213312536e+00 1.258249493239463668e+00
1.417367248386961709e+00 1.222548798624932376e+00
1.494151038477186333e+00 1.395791917025813511e+00
1.283070592660976006e+00 1.220628585928207555e+00
1.357176415429301342e+00 1.338177811974489373e+00
1.411625698001880425e+00 1.270877321826538786e+00
1.385528509018010279e+00 1.263781604467862696e+00
1.398529236266353060e+00 1.213692389239130254e+00
1.521937361596388927e+00 1.342215243818709602e+00
1.220928672474740573e+00 1.312168398875733333e+00
1.391711729405094911e+00 1.201551647255840960e+00
1.587336288335234435e+00 1.282826770933403138e+00
1.411200872468125089e+00 1.253701680360807869e+00
1.407325002513477807e+00 1.318448221029946188e+00
1.388491818850603687e+00 1.372813915378109373e+00
1.502354598388102591e+00 1.223698656754732994e+00
1.244051248597822346e+00 1.256848368560084417e+00
1.380371330098896454e+00 1.243003678803934919e+00
1.382417509973767666e+00 1.228332125579757461e+00
1.333675569123103477e+00 1.349716110456114615e+00
1.459453065171895325e+00 1.283784311669381450e+00
1.332245609952775744e+00 1.060919625825921031e+00
1.457553408264839367e+00 1.204476422365646782e+00
1.307483714908835415e+00 1.254136795818741046e+00
1.306393292589430821e+00 1.243698463842102031e+00
1.337707278822898527e+00 1.313028373874136179e+00
1.359803775535979309e+00 1.196431268649319035e+00
1.352130636095401295e+00 1.214758197748692314e+00
1.605712681646226159e+00 1.397913072201685036e+00
1.373792464422564752e+00 1.266346182869545256e+00
1.433394455078059293e+00 1.193468506048838362e+00
1.481282025762012067e+00 1.218659388446778014e+00
1.461762466597752441e+00 1.191898554574402747e+00
1.451946654070440879e+00 1.209613935676853158e+00
1.410128200834569023e+00 1.123075707856695749e+00
1.430438239342330276e+00 1.155875329865402312e+00
1.396936909528768478e+00 1.232341053929253860e+00
1.418212176962323268e+00 1.247820555504671525e+00
1.382641535200643590e+00 1.285287240493720562e+00
1.319621079145318898e+00 1.307068381517466626e+00
1.394044723928451246e+00 1.316487302374136359e+00
1.370191027423170338e+00 1.321675438658456825e+00
1.417732389392932779e+00 1.346017291812933392e+00
1.445521019222346215e+00 1.207560362729288128e+00
1.418902549941050584e+00 1.285327582683382319e+00
1.402647287582037494e+00 1.163855292032560440e+00
1.523392681812661742e+00 1.254224871044927747e+00
1.393517747860899991e+00 1.341171825004777496e+00
1.243012144800288210e+00 1.332206156224768456e+00
1.429220244645580618e+00 1.261427811302188839e+00
1.449293932667784945e+00 1.402240696891944749e+00
1.355226041186983865e+00 1.190716911397303512e+00
1.354943386478917988e+00 1.214769589077492107e+00
1.378409277785532794e+00 1.367800370541004673e+00
1.426467014365861541e+00 1.342848682002532268e+00
1.490698772974673014e+00 1.259480784979659207e+00
1.357015628057915091e+00 1.356396412186368083e+00
1.275365818328902501e+00 1.222446785414966319e+00
1.502836364509648970e+00 1.199781569458287400e+00
1.424872733519740420e+00 1.330824366640906309e+00
1.383841457961166199e+00 1.165150890261693606e+00
1.377909890462117648e+00 1.265637751002440359e+00
1.230281652332578579e+00 1.166627922964420749e+00
1.365216441663334557e+00 1.246358464587970838e+00
1.316618234275165777e+00 1.301616983150238660e+00
1.402449790699753951e+00 1.412679997271379717e+00
1.307834398669032394e+00 1.242319181215197021e+00
1.375152609542256821e+00 1.277015771564355973e+00
1.466783872215466245e+00 1.281271244441129831e+00
1.484506169001487130e+00 1.189160887577504155e+00
1.318779997778508850e+00 1.203576080485282640e+00
1.365542949937962103e+00 1.146134115171247858e+00
1.278462660059312306e+00 1.190082746340600961e+00
1.515319336940678330e+00 1.457944265098896075e+00
1.466197917125321881e+00 1.283094801506183380e+00
1.417332276331517926e+00 1.364215450842930943e+00
1.447353948304872961e+00 1.238217108579152237e+00
1.510972500674326202e+00 1.350674345914497199e+00
1.432208558339252757e+00 1.349547817151119711e+00
1.213396119397150752e+00 1.288356336435167782e+00
1.418132084758835454e+00 1.180114546863872071e+00
1.278108191907228353e+00 1.233641306453668207e+00
1.487300094838520437e+00 1.239694438255605213e+00
1.453848123169002804e+00 1.200630112960209273e+00
1.412603213166146343e+00 1.205184836818647964e+00
1.460945996743228337e+00 1.210986798090239569e+00
1.417634337890297802e+00 1.341231444792542860e+00
1.283231398030778347e+00 1.165524826472441600e+00
1.460887252003329140e+00 1.383932017623054067e+00
1.305683353536019942e+00 1.215788665145675296e+00
1.350185879749705942e+00 1.341720615791876625e+00
1.281422120003190113e+00 1.266777168596423753e+00
1.444390918765521281e+00 1.420755038376006141e+00
1.408950029868543563e+00 1.302494461569208895e+00
1.413074287314359356e+00 1.301971832401763729e+00
1.365202310934384267e+00 1.314042003379984669e+00
1.525215898792058766e+00 1.314167953529419730e+00
1.491732338068453068e+00 1.333802697186356134e+00
1.275584326540447400e+00 1.291393927373594375e+00
1.489179976957566431e+00 1.238146120977262177e+00
1.332128964481105848e+00 1.198997907734080437e+00
1.371243603810341050e+00 1.201411752606712069e+00
1.401559223776873697e+00 1.327047666857508412e+00
1.251018940538095370e+00 1.318489383011417271e+00
1.339349426020479683e+00 1.168131763700707371e+00
1.428274260442941035e+00 1.290413052397954008e+00
1.445555524562279093e+00 1.323895981736868510e+00
1.398726787154700002e+00 1.346752658269567027e+00
1.407235309185364658e+00 1.312993002370215212e+00
1.430866863116825538e+00 1.233655190681156366e+00
1.398987665507155587e+00 1.134397479430822253e+00
1.519914583880355829e+00 1.198745266115220254e+00
1.363998053754025053e+00 1.266755229882304601e+00
1.382101860420070105e+00 1.231568546016678756e+00
1.383255310845233010e+00 1.403436879302933704e+00
1.553116621198803227e+00 1.201741257571336430e+00
1.391099939837643129e+00 1.211806513429068755e+00
1.416512757768644715e+00 1.301542478030801142e+00
1.331451710256329246e+00 1.270337177676430729e+00
1.380799602082788402e+00 1.333006530024354763e+00
1.352150331663858784e+00 1.258870037004153897e+00
1.498799828665148937e+00 1.289788920598346378e+00
1.358164091065004797e+00 1.161065075394402957e+00
1.428508501237367501e+00 1.291461172677140556e+00
1.524359631015264283e+00 1.402396742470735536e+00
1.400931964728207912e+00 1.363183340811823463e+00
1.443353060577881930e+00 1.167306839619836722e+00
1.484124105182286657e+00 1.185053234312405612e+00
1.414706931218804975e+00 1.298691704318536644e+00
1.487184375949121895e+00 1.337493000729563786e+00
1.357877916504709459e+00 1.136392301829008966e+00
1.413238773353088007e+00 1.309810993838877113e+00
1.441951163592922969e+00 1.244300213826928792e+00
1.224011445632943840e+00 1.260180055963109336e+00
1.433041786758169955e+00 1.215176334587252827e+00
1.306614703985315540e+00 1.294239971585524174e+00
1.277445360472587721e+00 1.480239862513152094e+00
1.322075126460306782e+00 1.251363654700955008e+00
1.210230046581979968e+00 1.276294135650176687e+00
1.355397862142241117e+00 1.404059188579634743e+00
1.339337034240275726e+00 1.383845165890759787e+00
1.252646897746528598e+00 1.299975862212528588e+00
1.418805516155523083e+00 1.212416126379993520e+00
1.437648968044346276e+00 1.128117546648154557e+00
1.430412728050705740e+00 1.261528449865096047e+00
1.308129105695390981e+00 1.352437653566066933e+00
1.424660150308905582e+00 1.194804252850497628e+00
1.436062669107160739e+00 1.306572436845446106e+00
1.560563625639637575e+00 1.243670482354864992e+00
1.475391818275520350e+00 1.333095997303409330e+00
1.395123650489898504e+00 1.211180441949514908e+00
1.539640239726130844e+00 1.393179502672037495e+00
1.284043283968102411e+00 1.419340004031031111e+00
1.411903599734353643e+00 1.172910756520658015e+00
1.460248592995126549e+00 1.158222377901519939e+00
1.450925053628073336e+00 1.256514920224634180e+00
1.442864373623864660e+00 1.238485093303911322e+00
1.351160557046832578e+00 1.161139514674979889e+00
1.391502978685897896e+00 1.273462777838755056e+00
1.369649484994015953e+00 1.241087916850073913e+00
1.405702628587699898e+00 1.432782894478983549e+00
1.429099446101733673e+00 1.202754369448565397e+00
1.450372331676303528e+00 1.445701793059978701e+00
1.426720957473086360e+00 1.280234634097109803e+00
1.442949161529822888e+00 1.222603192641255276e+00
1.353067155483632433e+00 1.289682473249083694e+00
1.580082808485272494e+00 1.424209664713333323e+00
1.447451328046378549e+00 1.199286175996398196e+00
1.383686860456160739e+00 1.275223582998074701e+00
1.359364064515029336e+00 1.094243322354120140e+00
1.498217432739468391e+00 1.281078688523650477e+00
1.351309186470126766e+00 1.371690236160899357e+00
1.395056006679217697e+00 1.174384994552391204e+00
1.367589449603561880e+00 1.154777746899434465e+00
1.217533213653616109e+00 1.140781335973548138e+00
1.393498970542797588e+00 1.230705202520224084e+00
1.408868858635348609e+00 1.305265449738923556e+00
1.444625626821899100e+00 1.298309335057469927e+00
1.370384439415590183e+00 1.230090531281073263e+00
1.480110700424507097e+00 1.289764643976676339e+00
1.390276140588032616e+00 1.195757854329797532e+00
1.414423117610015268e+00 1.195516660951240429e+00
1.368694677209598032e+00 1.252551487760835025e+00
1.299437984476326635e+00 1.317189028193601397e+00
