-1.651056511297547491e+00 -1.044762489706159592e+00 -8.479695551979556101e-02 7.741195750680038845e-01
-1.651056511297547491e+00 -1.246860496903289039e+00 6.677654987805139997e-02 5.720215678708746587e-01
-1.651056511297547491e+00 -9.437134861075949788e-01 -1.858459591183601878e-01 6.730705714694392716e-01
-1.701581013096829853e+00 -1.044762489706159592e+00 6.677654987805139997e-02 7.235950732687216336e-01
-1.651056511297547491e+00 -1.095286991505441954e+00 -1.353214573190778813e-01 4.709725642723099903e-01
-1.651056511297547491e+00 -9.437134861075949788e-01 1.678255534766160406e-01 8.246440768672862465e-01
-1.651056511297547491e+00 -9.437134861075949788e-01 -2.363704609176425220e-01 7.741195750680038845e-01
-1.550007507698982989e+00 -7.921399807097481149e-01 1.678255534766160406e-01 8.246440768672862465e-01
-1.651056511297547491e+00 -1.044762489706159592e+00 -2.363704609176425220e-01 7.235950732687216336e-01
-1.651056511297547491e+00 -1.044762489706159592e+00 6.677654987805139997e-02 7.741195750680038845e-01
-1.550007507698982989e+00 -9.942379879068773407e-01 -3.427245372051323374e-02 9.762175822651332213e-01
-1.651056511297547491e+00 -1.044762489706159592e+00 3.699235606737453219e-01 1.026742084064415472e+00
-1.651056511297547491e+00 -1.044762489706159592e+00 -2.868949627169248284e-01 4.709725642723099903e-01
-1.701581013096829853e+00 -1.044762489706159592e+00 -2.363704609176425220e-01 6.730705714694392716e-01
-1.600532009498265129e+00 -8.931889843083127278e-01 1.678255534766160406e-01 1.127791087662980196e+00
-1.550007507698982989e+00 -9.942379879068773407e-01 1.173010516773337342e-01 8.246440768672862465e-01
-1.651056511297547491e+00 -1.095286991505441954e+00 1.625204807876908311e-02 1.026742084064415472e+00
-1.651056511297547491e+00 -1.095286991505441954e+00 -2.363704609176425220e-01 4.709725642723099903e-01
-1.651056511297547491e+00 -9.437134861075949788e-01 -1.353214573190778813e-01 6.225460696701569097e-01
-1.651056511297547491e+00 -1.145811493304724316e+00 -1.353214573190778813e-01 7.741195750680038845e-01
-1.701581013096829853e+00 -1.196335995104006678e+00 -2.363704609176425220e-01 4.204480624730276839e-01
-1.651056511297547491e+00 -1.044762489706159592e+00 1.625204807876908311e-02 8.246440768672862465e-01
-1.550007507698982989e+00 -9.437134861075949788e-01 -3.427245372051323374e-02 7.741195750680038845e-01
-1.701581013096829853e+00 -9.942379879068773407e-01 3.193990588744630155e-01 8.751685786665684974e-01
-1.651056511297547491e+00 -9.942379879068773407e-01 -1.858459591183601878e-01 7.235950732687216336e-01
-1.550007507698982989e+00 -8.931889843083127278e-01 2.183500552758983748e-01 9.762175822651332213e-01
-1.651056511297547491e+00 -1.095286991505441954e+00 -1.353214573190778813e-01 6.225460696701569097e-01
-1.651056511297547491e+00 -9.942379879068773407e-01 -3.427245372051323374e-02 8.246440768672862465e-01
-1.701581013096829853e+00 -9.942379879068773407e-01 -1.858459591183601878e-01 7.235950732687216336e-01
-1.651056511297547491e+00 -9.942379879068773407e-01 1.173010516773337342e-01 9.762175822651332213e-01
-1.550007507698982989e+00 -1.095286991505441954e+00 2.183500552758983748e-01 9.762175822651332213e-01
-1.600532009498265129e+00 -1.095286991505441954e+00 -5.900419735126187781e-01 5.214970660715922968e-01
-1.600532009498265129e+00 -9.942379879068773407e-01 1.678255534766160406e-01 8.246440768672862465e-01
-1.651056511297547491e+00 -9.942379879068773407e-01 1.625204807876908311e-02 8.751685786665684974e-01
-1.600532009498265129e+00 -1.044762489706159592e+00 -3.427245372051323374e-02 5.720215678708746587e-01
-1.499483005899700627e+00 -8.931889843083127278e-01 -8.479695551979556101e-02 8.246440768672862465e-01
-1.651056511297547491e+00 -1.044762489706159592e+00 -3.427245372051323374e-02 8.751685786665684974e-01
-1.448958504100418265e+00 -9.437134861075949788e-01 1.625204807876908311e-02 7.741195750680038845e-01
-1.600532009498265129e+00 -1.044762489706159592e+00 -2.363704609176425220e-01 6.730705714694392716e-01
-1.651056511297547491e+00 -7.921399807097481149e-01 -3.427245372051323374e-02 6.730705714694392716e-01
-1.651056511297547491e+00 -1.145811493304724316e+00 2.688745570751807090e-01 1.178315589462262558e+00
-1.651056511297547491e+00 -1.044762489706159592e+00 -1.353214573190778813e-01 5.720215678708746587e-01
-1.550007507698982989e+00 -9.942379879068773407e-01 4.709725642723099903e-01 1.127791087662980196e+00
-1.651056511297547491e+00 -9.942379879068773407e-01 -3.427245372051323374e-02 8.751685786665684974e-01
-1.651056511297547491e+00 -9.942379879068773407e-01 -1.858459591183601878e-01 5.720215678708746587e-01
-1.600532009498265129e+00 -1.095286991505441954e+00 1.625204807876908311e-02 7.741195750680038845e-01
-1.600532009498265129e+00 -1.044762489706159592e+00 1.625204807876908311e-02 8.246440768672862465e-01
-1.651056511297547491e+00 -9.437134861075949788e-01 -3.427245372051323374e-02 6.730705714694392716e-01
-1.651056511297547491e+00 -8.931889843083127278e-01 -3.427245372051323374e-02 9.762175822651332213e-01
-1.651056511297547491e+00 -9.942379879068773407e-01 1.173010516773337342e-01 9.256930804658508594e-01
-1.095286991505441954e+00 5.214970660715922968e-01 -3.374194645162071904e-01 1.127791087662980196e+00
-9.437134861075949788e-01 6.225460696701569097e-01 -8.479695551979556101e-02 1.430938098458674146e+00
-1.044762489706159592e+00 6.225460696701569097e-01 -1.353214573190778813e-01 1.784609611053650235e+00
-1.145811493304724316e+00 2.688745570751807090e-01 -4.384684681147718033e-01 1.178315589462262558e+00
-1.246860496903289039e+00 -8.479695551979556101e-02 -5.900419735126187781e-01 7.741195750680038845e-01
-1.246860496903289039e+00 3.193990588744630155e-01 -3.879439663154894968e-01 1.178315589462262558e+00
-9.942379879068773407e-01 5.214970660715922968e-01 -2.868949627169248284e-01 1.279364593060827060e+00
-1.246860496903289039e+00 -8.479695551979556101e-02 -5.395174717133364162e-01 7.235950732687216336e-01
-1.044762489706159592e+00 2.183500552758983748e-01 -3.879439663154894968e-01 8.751685786665684974e-01
-1.145811493304724316e+00 2.183500552758983748e-01 -3.879439663154894968e-01 1.178315589462262558e+00
-9.942379879068773407e-01 3.699235606737453219e-01 -2.363704609176425220e-01 1.228840091261544698e+00
-1.095286991505441954e+00 4.709725642723099903e-01 -5.900419735126187781e-01 1.430938098458674146e+00
-9.942379879068773407e-01 7.235950732687216336e-01 -4.889929699140541097e-01 1.430938098458674146e+00
-1.196335995104006678e+00 -2.363704609176425220e-01 -4.889929699140541097e-01 8.246440768672862465e-01
-1.095286991505441954e+00 6.677654987805139997e-02 -2.868949627169248284e-01 1.077266585863697834e+00
-1.044762489706159592e+00 4.709725642723099903e-01 -2.363704609176425220e-01 1.582511603856521010e+00
-8.931889843083127278e-01 7.741195750680038845e-01 -2.363704609176425220e-01 1.633036105655803372e+00
-9.942379879068773407e-01 5.214970660715922968e-01 -6.405664753119011401e-01 1.380413596659391784e+00
-1.044762489706159592e+00 5.720215678708746587e-01 -2.363704609176425220e-01 1.329889094860109422e+00
-1.196335995104006678e+00 2.183500552758983748e-01 -4.889929699140541097e-01 1.077266585863697834e+00
-9.942379879068773407e-01 5.214970660715922968e-01 -1.353214573190778813e-01 1.481462600257956508e+00
-9.942379879068773407e-01 5.214970660715922968e-01 -2.363704609176425220e-01 9.762175822651332213e-01
-1.044762489706159592e+00 4.709725642723099903e-01 -1.858459591183601878e-01 1.633036105655803372e+00
-1.246860496903289039e+00 1.625204807876908311e-02 -4.384684681147718033e-01 1.127791087662980196e+00
-1.095286991505441954e+00 3.699235606737453219e-01 -4.384684681147718033e-01 1.127791087662980196e+00
-1.095286991505441954e+00 3.699235606737453219e-01 -3.879439663154894968e-01 1.077266585863697834e+00
-9.437134861075949788e-01 5.214970660715922968e-01 -3.427245372051323374e-02 1.279364593060827060e+00
-1.246860496903289039e+00 1.625204807876908311e-02 -7.416154789104657530e-01 7.741195750680038845e-01
-1.095286991505441954e+00 9.762175822651332213e-01 -2.868949627169248284e-01 1.380413596659391784e+00
-1.246860496903289039e+00 7.741195750680038845e-01 -6.405664753119011401e-01 1.279364593060827060e+00
-1.145811493304724316e+00 6.225460696701569097e-01 -3.374194645162071904e-01 1.329889094860109422e+00
-1.095286991505441954e+00 3.193990588744630155e-01 -3.374194645162071904e-01 1.127791087662980196e+00
-9.942379879068773407e-01 7.235950732687216336e-01 -1.858459591183601878e-01 1.734085109254368096e+00
-1.095286991505441954e+00 2.688745570751807090e-01 -4.889929699140541097e-01 1.026742084064415472e+00
-1.044762489706159592e+00 6.730705714694392716e-01 -3.374194645162071904e-01 1.683560607455085734e+00
-9.942379879068773407e-01 5.720215678708746587e-01 -3.374194645162071904e-01 1.531987102057238648e+00
-8.426644825090303659e-01 6.730705714694392716e-01 -1.353214573190778813e-01 1.228840091261544698e+00
-9.437134861075949788e-01 8.246440768672862465e-01 -3.879439663154894968e-01 1.279364593060827060e+00
-1.095286991505441954e+00 2.688745570751807090e-01 -3.374194645162071904e-01 1.329889094860109422e+00
-1.196335995104006678e+00 1.678255534766160406e-01 -5.395174717133364162e-01 1.026742084064415472e+00
-1.145811493304724316e+00 4.709725642723099903e-01 -4.384684681147718033e-01 1.026742084064415472e+00
-9.942379879068773407e-01 5.214970660715922968e-01 -2.363704609176425220e-01 1.077266585863697834e+00
-1.145811493304724316e+00 3.699235606737453219e-01 -2.363704609176425220e-01 1.127791087662980196e+00
-1.095286991505441954e+00 1.077266585863697834e+00 -2.868949627169248284e-01 1.582511603856521010e+00
-1.246860496903289039e+00 1.173010516773337342e-01 -5.395174717133364162e-01 1.026742084064415472e+00
-9.942379879068773407e-01 6.225460696701569097e-01 -1.858459591183601878e-01 1.633036105655803372e+00
-1.095286991505441954e+00 3.193990588744630155e-01 -2.363704609176425220e-01 1.077266585863697834e+00
-1.095286991505441954e+00 4.204480624730276839e-01 -2.868949627169248284e-01 1.481462600257956508e+00
-1.044762489706159592e+00 6.225460696701569097e-01 -2.868949627169248284e-01 1.329889094860109422e+00
-1.095286991505441954e+00 2.688745570751807090e-01 -5.900419735126187781e-01 1.026742084064415472e+00
-5.395174717133364162e-01 1.077266585863697834e+00 -1.858459591183601878e-01 1.633036105655803372e+00
-5.900419735126187781e-01 8.246440768672862465e-01 -1.858459591183601878e-01 1.734085109254368096e+00
-7.416154789104657530e-01 8.751685786665684974e-01 -2.363704609176425220e-01 1.531987102057238648e+00
-7.921399807097481149e-01 8.246440768672862465e-01 -3.879439663154894968e-01 1.178315589462262558e+00
-8.931889843083127278e-01 5.214970660715922968e-01 -4.889929699140541097e-01 7.235950732687216336e-01
-7.921399807097481149e-01 7.741195750680038845e-01 -4.889929699140541097e-01 1.430938098458674146e+00
-8.426644825090303659e-01 7.235950732687216336e-01 -3.879439663154894968e-01 1.430938098458674146e+00
-6.910909771111833910e-01 1.077266585863697834e+00 -3.374194645162071904e-01 1.481462600257956508e+00
-7.921399807097481149e-01 8.246440768672862465e-01 -3.879439663154894968e-01 1.178315589462262558e+00
-8.426644825090303659e-01 1.026742084064415472e+00 -1.858459591183601878e-01 1.481462600257956508e+00
-9.942379879068773407e-01 7.741195750680038845e-01 -6.405664753119011401e-01 1.279364593060827060e+00
-5.900419735126187781e-01 1.127791087662980196e+00 -1.353214573190778813e-01 1.734085109254368096e+00
-7.416154789104657530e-01 7.235950732687216336e-01 -3.374194645162071904e-01 1.077266585863697834e+00
-8.426644825090303659e-01 1.178315589462262558e+00 -4.889929699140541097e-01 1.633036105655803372e+00
-6.910909771111833910e-01 9.762175822651332213e-01 -1.858459591183601878e-01 1.734085109254368096e+00
-4.889929699140541097e-01 1.329889094860109422e+00 6.677654987805139997e-02 1.885658614652214959e+00
-6.910909771111833910e-01 1.026742084064415472e+00 -2.363704609176425220e-01 1.683560607455085734e+00
-6.405664753119011401e-01 1.077266585863697834e+00 -3.374194645162071904e-01 1.481462600257956508e+00
-9.942379879068773407e-01 8.246440768672862465e-01 -3.374194645162071904e-01 1.430938098458674146e+00
-5.900419735126187781e-01 1.228840091261544698e+00 -1.353214573190778813e-01 1.683560607455085734e+00
-5.900419735126187781e-01 9.762175822651332213e-01 -3.427245372051323374e-02 1.380413596659391784e+00
-4.889929699140541097e-01 1.127791087662980196e+00 -8.479695551979556101e-02 1.633036105655803372e+00
-8.426644825090303659e-01 8.246440768672862465e-01 -2.363704609176425220e-01 1.228840091261544698e+00
-5.900419735126187781e-01 9.256930804658508594e-01 -1.353214573190778813e-01 1.481462600257956508e+00
-6.910909771111833910e-01 1.127791087662980196e+00 -8.479695551979556101e-02 1.633036105655803372e+00
-8.426644825090303659e-01 1.279364593060827060e+00 -1.353214573190778813e-01 1.885658614652214959e+00
-8.426644825090303659e-01 7.235950732687216336e-01 -2.363704609176425220e-01 1.329889094860109422e+00
-5.900419735126187781e-01 1.329889094860109422e+00 -2.363704609176425220e-01 2.138281123648626547e+00
-8.426644825090303659e-01 6.730705714694392716e-01 -2.363704609176425220e-01 1.279364593060827060e+00
-7.416154789104657530e-01 8.246440768672862465e-01 -1.353214573190778813e-01 1.531987102057238648e+00
-4.889929699140541097e-01 1.279364593060827060e+00 -8.479695551979556101e-02 1.430938098458674146e+00
-8.426644825090303659e-01 1.026742084064415472e+00 -2.363704609176425220e-01 1.531987102057238648e+00
-6.405664753119011401e-01 1.633036105655803372e+00 1.678255534766160406e-01 2.138281123648626547e+00
-6.910909771111833910e-01 1.582511603856521010e+00 -2.363704609176425220e-01 2.087756621849344185e+00
-1.095286991505441954e+00 8.751685786665684974e-01 -2.363704609176425220e-01 1.633036105655803372e+00
-7.416154789104657530e-01 1.481462600257956508e+00 1.678255534766160406e-01 2.239330127247191271e+00
-7.416154789104657530e-01 1.633036105655803372e+00 -3.374194645162071904e-01 2.138281123648626547e+00
-1.044762489706159592e+00 1.077266585863697834e+00 -4.384684681147718033e-01 1.329889094860109422e+00
